scenario,forecast_basis,year,metric,unit,draws,seed,mean,median,p05,p10,p90,p95,probability_positive
voluntary_pools,probability_weighted,3,dac_surcharge_inflow,USD_internal_transfer,200000,69531160860,94.7410884046,27.0932192029,0,0,197.893103022,380.473663178,0.769935
voluntary_pools,probability_weighted,3,lapsed_dac_projects,projects,200000,69531160860,73.5532398427,33.8951729535,2.04848765874,4.13789550711,176.759314279,269.29356906,1
voluntary_pools,probability_weighted,3,successful_dac_projects,projects,200000,69531160860,0.562568950784,0.164898662689,0,0,1.03619595631,1.66830841062,0.769935
voluntary_pools,probability_weighted,4,_gross_threshold,USD,200000,69531160860,704658.810893,143300.976429,4771.06827953,10585.0795603,1499365.64999,2842538.4166,1
voluntary_pools,probability_weighted,4,_project_target,USD,200000,69531160860,671103.629422,136477.120409,4543.87455193,10081.0281527,1427967.2857,2707179.44438,1
voluntary_pools,probability_weighted,4,_reserve_capacity_probability,indicator,200000,69531160860,0.381805,0,0,0,1,1,0.381805
voluntary_pools,probability_weighted,4,_reserve_exhaustion_probability,indicator,200000,69531160860,0,0,0,0,0,0,0
voluntary_pools,probability_weighted,4,_surcharge_rate,proportion,200000,69531160860,0.05,0.05,0.05,0.05,0.05,0.05,1
voluntary_pools,probability_weighted,4,dac_bonus_liability_locked,USD_internal_liability,200000,69531160860,346.157202704,161.75831624,0,0,919.685565484,1126.94623347,0.769935
voluntary_pools,probability_weighted,4,dac_bonus_liability_released,USD_internal_liability,200000,69531160860,135.482161169,34.3216165557,0,0,274.63875183,550.638957768,0.769935
voluntary_pools,probability_weighted,4,dac_bonus_paid,USD_internal_transfer,200000,69531160860,210.675041535,79.8820627384,0,0,691.851547623,900.55942542,0.7616
voluntary_pools,probability_weighted,4,dac_capacity_waiting_pledges,USD_pledge_principal,200000,69531160860,82083.9190846,0,0,0,261832.706552,472446.798668,0.381805
voluntary_pools,probability_weighted,4,dac_free_reserve,USD_reserve_state,200000,69531160860,1539.01237054,1849.42971592,89.3067606035,123.999126271,2500,2500,1
voluntary_pools,probability_weighted,4,dac_funding_lost_to_surcharge,USD,200000,69531160860,12132.826881,54.78093457,0,0,23396.2923803,54429.0554251,0.769935
voluntary_pools,probability_weighted,4,dac_gross_threshold,USD,200000,69531160860,704658.810893,143300.976429,4771.06827953,10585.0795603,1499365.64999,2842538.4166,1
voluntary_pools,probability_weighted,4,dac_incremental_funding_caused_by_bonus,USD,200000,69531160860,4.98491081193,0,0,0,5.75517060367,15.3024648296,0.28997
voluntary_pools,probability_weighted,4,dac_pledge_principal,USD,200000,69531160860,6821.56615746,3146.23153043,0,0,17948.8005816,22861.1796045,0.769935
voluntary_pools,probability_weighted,4,dac_project_funding,USD,200000,69531160860,2483.88775813,639.101119794,0,0,5055.09158584,10028.3401055,0.769935
voluntary_pools,probability_weighted,4,dac_project_target,USD,200000,69531160860,671103.629422,136477.120409,4543.87455193,10081.0281527,1427967.2857,2707179.44438,1
voluntary_pools,probability_weighted,4,dac_required_surcharge,USD_internal_threshold_component,200000,69531160860,33555.1814711,6823.85602043,227.193727597,504.051407633,71398.3642852,135358.972219,1
voluntary_pools,probability_weighted,4,dac_reserve_cash,USD_reserve_state,200000,69531160860,1539.01237054,1849.42971592,89.3067606035,123.999126271,2500,2500,1
voluntary_pools,probability_weighted,4,dac_returned_or_cancelled_principal,USD,200000,69531160860,4213.48401143,1555.04800091,0,0,13637.3778128,17669.4784271,0.762005
voluntary_pools,probability_weighted,4,dac_surcharge_inflow,USD_internal_transfer,200000,69531160860,124.194387906,31.9550559897,0,0,252.754579292,501.417005276,0.769935
voluntary_pools,probability_weighted,4,lapsed_dac_projects,projects,200000,69531160860,102.645172576,47.4356326246,2.85216375864,5.77453155838,246.555408081,375.457144549,1
voluntary_pools,probability_weighted,4,successful_dac_projects,projects,200000,69531160860,0.630954431114,0.198033173552,0,0,1.18216064894,1.87091248887,0.769935
voluntary_pools,probability_weighted,5,_gross_threshold,USD,200000,69531160860,903621.298674,183762.428597,6118.19344081,13573.8079067,1922715.95116,3645137.49893,1
voluntary_pools,probability_weighted,5,_project_target,USD,200000,69531160860,860591.713023,175011.836759,5826.85089601,12927.4361016,1831158.04873,3471559.52279,1
voluntary_pools,probability_weighted,5,_reserve_capacity_probability,indicator,200000,69531160860,0.432885,0,0,0,1,1,0.432885
voluntary_pools,probability_weighted,5,_reserve_exhaustion_probability,indicator,200000,69531160860,0,0,0,0,0,0,0
voluntary_pools,probability_weighted,5,_surcharge_rate,proportion,200000,69531160860,0.05,0.05,0.05,0.05,0.05,0.05,1
voluntary_pools,probability_weighted,5,dac_bonus_liability_locked,USD_internal_liability,200000,69531160860,366.206509259,145.24879569,0,0,829.548441932,1097.86554003,0.769935
voluntary_pools,probability_weighted,5,dac_bonus_liability_released,USD_internal_liability,200000,69531160860,168.464792241,35.4925908068,0,0,343.984401615,695.498814177,0.769935
voluntary_pools,probability_weighted,5,dac_bonus_paid,USD_internal_transfer,200000,69531160860,197.741717018,73.1489454292,0,0,601.613649947,780.584375219,0.762815
voluntary_pools,probability_weighted,5,dac_capacity_waiting_pledges,USD_pledge_principal,200000,69531160860,106751.595139,0,0,0,334218.872498,602827.780191,0.432885
voluntary_pools,probability_weighted,5,dac_free_reserve,USD_reserve_state,200000,69531160860,1495.47031597,1618.07159719,73.9711413478,105.644121794,2500,2500,1
voluntary_pools,probability_weighted,5,dac_funding_lost_to_surcharge,USD,200000,69531160860,15601.6442197,82.6963139051,0,0,29767.642969,69302.9515443,0.769935
voluntary_pools,probability_weighted,5,dac_gross_threshold,USD,200000,69531160860,903621.298674,183762.428597,6118.19344081,13573.8079067,1922715.95116,3645137.49893,1
voluntary_pools,probability_weighted,5,dac_incremental_funding_caused_by_bonus,USD,200000,69531160860,4.03514482599,0,0,0,3.72629081987,10.553060844,0.250315
voluntary_pools,probability_weighted,5,dac_pledge_principal,USD,200000,69531160860,7179.52628833,2853.30981089,0,0,16273.5080245,22692.6849467,0.769935
voluntary_pools,probability_weighted,5,dac_project_funding,USD,200000,69531160860,3083.99324891,664.163691311,0,0,6330.59533508,12650.6062996,0.769935
voluntary_pools,probability_weighted,5,dac_project_target,USD,200000,69531160860,860591.713023,175011.836759,5826.85089601,12927.4361016,1831158.04873,3471559.52279,1
voluntary_pools,probability_weighted,5,dac_required_surcharge,USD_internal_threshold_component,200000,69531160860,43029.5856511,8750.59183797,291.342544801,646.371805082,91557.9024363,173577.976139,1
voluntary_pools,probability_weighted,5,dac_reserve_cash,USD_reserve_state,200000,69531160860,1495.47031597,1618.07159719,73.9711413478,105.644121794,2500,2500,1
voluntary_pools,probability_weighted,5,dac_returned_or_cancelled_principal,USD,200000,69531160860,3941.33337698,1430.13127456,0,0,11870.8424974,15343.9235645,0.76286
voluntary_pools,probability_weighted,5,dac_surcharge_inflow,USD_internal_transfer,200000,69531160860,154.199662445,33.2081845655,0,0,316.529766754,632.530314978,0.769935
voluntary_pools,probability_weighted,5,lapsed_dac_projects,projects,200000,69531160860,131.718837975,60.9452974741,3.65213698555,7.40132556795,316.374471582,481.529376238,1
voluntary_pools,probability_weighted,5,successful_dac_projects,projects,200000,69531160860,0.717607246522,0.227203481952,0,0,1.3559268783,2.12848084764,0.769935
compulsory_5pct_governance,conditional,1,_gross_threshold,USD,200000,69521260844,369065.564186,100787.153537,6778.62485709,12150.7859561,804231.818029,1431182.33397,1
compulsory_5pct_governance,conditional,1,_project_target,USD,200000,69521260844,325879.853852,91151.721175,6556.81521886,11700.8428827,709294.543848,1259660.96381,1
compulsory_5pct_governance,conditional,1,_reserve_capacity_probability,indicator,200000,69521260844,0.312615,0,0,0,1,1,0.312615
compulsory_5pct_governance,conditional,1,_reserve_exhaustion_probability,indicator,200000,69521260844,0,0,0,0,0,0,0
compulsory_5pct_governance,conditional,1,_surcharge_rate,proportion,200000,69521260844,0.0961118908007,0.0933612062067,0.0339101043848,0.0385332495643,0.15,0.15,1
compulsory_5pct_governance,conditional,1,dac_bonus_liability_locked,USD_internal_liability,200000,69521260844,1266.93419961,1030.42189237,35.6339700869,76.9203533319,2500,2500,1
compulsory_5pct_governance,conditional,1,dac_bonus_liability_released,USD_internal_liability,200000,69521260844,149.741787747,88.4068941503,3.33137056835,6.69438701151,310.216831843,477.858181545,1
compulsory_5pct_governance,conditional,1,dac_bonus_paid,USD_internal_transfer,200000,69521260844,1117.19241186,893.222903383,30.482360857,67.6379335078,2323.2420038,2334.77243216,0.997965
compulsory_5pct_governance,conditional,1,dac_capacity_waiting_pledges,USD_pledge_principal,200000,69521260844,20859.3249829,0,0,0,78652.0701137,125413.241231,0.312615
compulsory_5pct_governance,conditional,1,dac_free_reserve,USD_reserve_state,200000,69521260844,1670.90846376,1842.25188497,531.136610258,576.470305431,2455.58312715,2485.46050476,1
compulsory_5pct_governance,conditional,1,dac_funding_lost_to_surcharge,USD,200000,69521260844,4658.99577658,314.795189133,1.85446970033,5.49282192188,10203.8138108,22043.5783586,1
compulsory_5pct_governance,conditional,1,dac_gross_threshold,USD,200000,69521260844,369065.564186,100787.153537,6778.62485709,12150.7859561,804231.818029,1431182.33397,1
compulsory_5pct_governance,conditional,1,dac_incremental_funding_caused_by_bonus,USD,200000,69521260844,21.6160228387,0.00302719042815,0,0,39.0782453765,91.7670243466,0.50091
compulsory_5pct_governance,conditional,1,dac_pledge_principal,USD,200000,69521260844,23069.6809325,18870.0224937,671.267752993,1437.61794013,46305.8180443,49415.1286472,1
compulsory_5pct_governance,conditional,1,dac_project_funding,USD,200000,69521260844,2428.38483114,1468.02046446,60.4252463178,120.258201174,5019.56406079,7739.31138277,1
compulsory_5pct_governance,conditional,1,dac_project_target,USD,200000,69521260844,325879.853852,91151.721175,6556.81521886,11700.8428827,709294.543848,1259660.96381,1
compulsory_5pct_governance,conditional,1,dac_required_surcharge,USD_internal_threshold_component,200000,69521260844,43185.7103339,9357.72538362,222.737300349,452.225367663,95916.6973748,172228.504433,1
compulsory_5pct_governance,conditional,1,dac_reserve_cash,USD_reserve_state,200000,69521260844,1670.90846376,1842.25188497,531.136610258,576.470305431,2455.58312715,2485.46050476,1
compulsory_5pct_governance,conditional,1,dac_returned_or_cancelled_principal,USD,200000,69521260844,20353.1952257,16373.6252927,572.470437364,1262.48252753,41873.6573928,44808.1876225,0.99816
compulsory_5pct_governance,conditional,1,dac_surcharge_inflow,USD_internal_transfer,200000,69521260844,288.100875627,146.699717263,2.13855050377,4.98588493958,612.359331109,915.099977687,1
compulsory_5pct_governance,conditional,1,lapsed_dac_projects,projects,200000,69521260844,49.3297311876,29.4964618527,5.58287084988,8.02407646304,108.761428206,156.345334891,1
compulsory_5pct_governance,conditional,1,successful_dac_projects,projects,200000,69521260844,0.821399040436,0.345532723943,0.0469560543191,0.073338151322,1.51646487222,2.58484497013,1
compulsory_5pct_governance,conditional,2,_gross_threshold,USD,200000,69521260844,1065237.08834,298191.9311,19191.5024462,34878.8056072,2321362.57425,4121639.26453,1
compulsory_5pct_governance,conditional,2,_project_target,USD,200000,69521260844,927504.199426,259431.821806,18661.7048537,33302.3989738,2018761.39403,3585188.89699,1
compulsory_5pct_governance,conditional,2,_reserve_capacity_probability,indicator,200000,69521260844,0.56979,1,0,0,1,1,0.56979
compulsory_5pct_governance,conditional,2,_reserve_exhaustion_probability,indicator,200000,69521260844,0,0,0,0,0,0,0
compulsory_5pct_governance,conditional,2,_surcharge_rate,proportion,200000,69521260844,0.127152647358,0.15,0.028874811789,0.0474877236972,0.15,0.15,1
compulsory_5pct_governance,conditional,2,dac_bonus_liability_locked,USD_internal_liability,200000,69521260844,982.029901353,807.823203397,99.6529159658,209.250687061,1796.16262665,1932.87978448,1
compulsory_5pct_governance,conditional,2,dac_bonus_liability_released,USD_internal_liability,200000,69521260844,268.106499386,119.278715611,9.58467757562,19.0438575681,561.715754466,974.013287417,1
compulsory_5pct_governance,conditional,2,dac_bonus_paid,USD_internal_transfer,200000,69521260844,713.923401967,511.241965301,70.4846802924,145.794501428,1572.46145394,1691.28663231,0.993525
compulsory_5pct_governance,conditional,2,dac_capacity_waiting_pledges,USD_pledge_principal,200000,69521260844,106309.356146,19488.3944288,0,0,334407.008759,464179.895535,0.56979
compulsory_5pct_governance,conditional,2,dac_free_reserve,USD_reserve_state,200000,69521260844,1567.48832735,1231.44707411,337.241160516,380.646483247,2449.20306757,3175.19598758,1
compulsory_5pct_governance,conditional,2,dac_funding_lost_to_surcharge,USD,200000,69521260844,16454.0343843,2626.30765808,5.78253218499,21.0890615111,38156.2386175,76547.0786059,1
compulsory_5pct_governance,conditional,2,dac_gross_threshold,USD,200000,69521260844,1065237.08834,298191.9311,19191.5024462,34878.8056072,2321362.57425,4121639.26453,1
compulsory_5pct_governance,conditional,2,dac_incremental_funding_caused_by_bonus,USD,200000,69521260844,7.9606272166,0,0,0,13.472613875,29.6385299694,0.31225
compulsory_5pct_governance,conditional,2,dac_pledge_principal,USD,200000,69521260844,18022.3567144,14841.0320831,1881.81864855,3904.19886018,33046.1977531,37452.1506843,1
compulsory_5pct_governance,conditional,2,dac_project_funding,USD,200000,69521260844,4246.28742523,1909.71781579,173.095494913,335.87637469,8874.62343386,15380.5038107,1
compulsory_5pct_governance,conditional,2,dac_project_target,USD,200000,69521260844,927504.199426,259431.821806,18661.7048537,33302.3989738,2018761.39403,3585188.89699,1
compulsory_5pct_governance,conditional,2,dac_required_surcharge,USD_internal_threshold_component,200000,69521260844,137732.888915,38778.5473862,539.420534927,1587.3068929,302257.480295,536483.853126,1
compulsory_5pct_governance,conditional,2,dac_reserve_cash,USD_reserve_state,200000,69521260844,1567.48832735,1231.44707411,337.241160516,380.646483247,2449.20306757,3175.19598758,1
compulsory_5pct_governance,conditional,2,dac_returned_or_cancelled_principal,USD,200000,69521260844,13165.5660236,9463.83488332,1315.87894787,2685.43913397,28651.3033889,31412.4061224,0.99371
compulsory_5pct_governance,conditional,2,dac_surcharge_inflow,USD_internal_transfer,200000,69521260844,610.503265554,279.643001564,5.65692664138,18.4058305253,1273.14867244,2204.76454369,1
compulsory_5pct_governance,conditional,2,lapsed_dac_projects,projects,200000,69521260844,141.608183521,85.1864696609,16.0603390505,23.1362596504,311.794930772,446.78061556,1
compulsory_5pct_governance,conditional,2,successful_dac_projects,projects,200000,69521260844,1.12964866645,0.603937444193,0.123039161709,0.179793844104,2.01211433574,3.01668429268,1
compulsory_5pct_governance,conditional,3,_gross_threshold,USD,200000,69521260844,1757682.21421,491854.913566,31900.2000413,59633.5202894,3827462.48084,6797324.3547,1
compulsory_5pct_governance,conditional,3,_project_target,USD,200000,69521260844,1529128.545,427711.922437,30766.5944885,54903.955065,3328228.24421,5910716.83017,1
compulsory_5pct_governance,conditional,3,_reserve_capacity_probability,indicator,200000,69521260844,0.69864,1,0,0,1,1,0.69864
compulsory_5pct_governance,conditional,3,_reserve_exhaustion_probability,indicator,200000,69521260844,0,0,0,0,0,0,0
compulsory_5pct_governance,conditional,3,_surcharge_rate,proportion,200000,69521260844,0.137211621627,0.15,0.0364575119784,0.0837121681772,0.15,0.15,1
compulsory_5pct_governance,conditional,3,dac_bonus_liability_locked,USD_internal_liability,200000,69521260844,1115.34720225,683.970525431,157.87505038,291.289190278,1867.54539577,3166.10523864,1
compulsory_5pct_governance,conditional,3,dac_bonus_liability_released,USD_internal_liability,200000,69521260844,418.156241671,128.553129616,15.807319584,30.8619272994,902.852739833,1597.33252307,1
